COLLECTION,TARGETNAME,s_ra,s_dec,APERTURE,em_min,em_max,SPECRP,SNR,t_min,t_max,CREATORDID,access_url,dp_id
HARPS,HATS568-001,207.909227,-23.78026,0.999972,3.78199e-07,6.913500000000001e-07,115000.0,10.1,57067.34325804,57067.35714695,ivo://eso.org/origfile?HARPS.2015-02-14T08:14:17.495_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-02-14T23:55:27.320&eso_download=file,ADP.2015-02-14T23:55:27.320
HARPS,HATS568-001,207.908711,-23.77993,0.999972,3.78197e-07,6.913500000000001e-07,115000.0,9.9,57067.36502531,57067.3789142,ivo://eso.org/origfile?HARPS.2015-02-14T08:45:38.187_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-02-14T23:55:27.340&eso_download=file,ADP.2015-02-14T23:55:27.340
HARPS,HATS568-001,207.908449,-23.78015,0.999972,3.7819099999999995e-07,6.913500000000001e-07,115000.0,13.1,57068.35563092,57068.36951983,ivo://eso.org/origfile?HARPS.2015-02-15T08:32:06.511_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-02-15T23:55:25.790&eso_download=file,ADP.2015-02-15T23:55:25.790
HARPS,HATS568-001,207.907725,-23.7802,0.999972,3.7819400000000003e-07,6.913500000000001e-07,115000.0,11.3,57070.34693115,57070.36429229,ivo://eso.org/origfile?HARPS.2015-02-17T08:19:34.851_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-02-17T23:55:25.430&eso_download=file,ADP.2015-02-17T23:55:25.430
HARPS,HATS568-001,207.90738,-23.77995,0.999972,3.7819e-07,6.91349e-07,115000.0,5.6,57071.37328142,57071.38022589,ivo://eso.org/origfile?HARPS.2015-02-18T08:57:31.515_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-02-18T23:55:26.477&eso_download=file,ADP.2015-02-18T23:55:26.477
HARPS,HATS568-001,207.906681,-23.77916,0.999972,3.7819e-07,6.91349e-07,115000.0,11.0,57072.37972619,57072.39014288,ivo://eso.org/origfile?HARPS.2015-02-19T09:06:48.343_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-02-19T23:55:23.907&eso_download=file,ADP.2015-02-19T23:55:23.907
HARPS,HATS568-001,207.905108,-23.77914,0.999972,3.78172e-07,6.91306e-07,115000.0,9.8,57120.22388327,57120.23429994,ivo://eso.org/origfile?HARPS.2015-04-08T05:22:23.515_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-15T08:03:56.037&eso_download=file,ADP.2015-04-15T08:03:56.037
HARPS,HATS568-001,207.905544,-23.77955,0.999972,3.78171e-07,6.91309e-07,115000.0,7.4,57118.22201636,57118.23243303,ivo://eso.org/origfile?HARPS.2015-04-06T05:19:42.214_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-15T08:03:56.257&eso_download=file,ADP.2015-04-15T08:03:56.257
