COLLECTION,TARGETNAME,s_ra,s_dec,APERTURE,em_min,em_max,SPECRP,SNR,t_min,t_max,CREATORDID,access_url,dp_id
HARPS,HATS747-002,285.097874,-54.8929,0.999972,3.78195e-07,6.91345e-07,115000.0,12.7,57120.32223185,57120.33264852,ivo://eso.org/origfile?HARPS.2015-04-08T07:44:00.832_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-15T08:03:52.977&eso_download=file,ADP.2015-04-15T08:03:52.977
HARPS,HATS747-002,285.097061,-54.89305,0.999972,3.7819099999999995e-07,6.91344e-07,115000.0,8.2,57119.33188407,57119.34230075,ivo://eso.org/origfile?HARPS.2015-04-07T07:57:54.784_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-15T08:03:55.770&eso_download=file,ADP.2015-04-15T08:03:55.770
HARPS,HATS747-002,285.098279,-54.89294,0.999972,3.7819400000000003e-07,6.91344e-07,115000.0,6.0,57118.32418464,57118.33807354,ivo://eso.org/origfile?HARPS.2015-04-06T07:46:49.553_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-15T08:03:56.403&eso_download=file,ADP.2015-04-15T08:03:56.403
