COLLECTION,TARGETNAME,s_ra,s_dec,APERTURE,em_min,em_max,SPECRP,SNR,t_min,t_max,CREATORDID,access_url,dp_id
HARPS,SW1400-3035,210.194023,-30.58089,0.999972,3.78159e-07,6.91291e-07,115000.0,24.6,57139.23499649,57139.24194095,ivo://eso.org/origfile?HARPS.2015-04-27T05:38:23.697_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-28T07:26:58.563&eso_download=file,ADP.2015-04-28T07:26:58.563
HARPS,SW1400-3035,210.194438,-30.58262,0.999972,3.78153e-07,6.91269e-07,115000.0,40.4,57158.19556704,57158.2025115,ivo://eso.org/origfile?HARPS.2015-05-16T04:41:36.992_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-05-16T23:55:39.907&eso_download=file,ADP.2015-05-16T23:55:39.907
HARPS,SW1400-3035,210.194526,-30.5834,0.999972,3.78166e-07,6.912430000000001e-07,115000.0,45.3,57180.07738807,57180.0843325,ivo://eso.org/origfile?HARPS.2015-06-07T01:51:26.329_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-06-07T23:56:01.027&eso_download=file,ADP.2015-06-07T23:56:01.027
HARPS,SW1400-3035,210.194302,-30.5834,0.999972,3.78168e-07,6.912430000000001e-07,115000.0,43.0,57180.06277477,57180.0697192,ivo://eso.org/origfile?HARPS.2015-06-07T01:30:23.740_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-06-07T23:56:01.080&eso_download=file,ADP.2015-06-07T23:56:01.080
HARPS,SW1400-3035,210.194437,-30.58406,0.999972,3.78166e-07,6.912430000000001e-07,115000.0,36.2,57180.0262187,57180.03316313,ivo://eso.org/origfile?HARPS.2015-06-07T00:37:45.296_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-06-07T23:56:01.087&eso_download=file,ADP.2015-06-07T23:56:01.087
HARPS,SW1400-3035,210.194333,-30.58368,0.999972,3.78166e-07,6.912430000000001e-07,115000.0,43.7,57180.05546059,57180.06240502,ivo://eso.org/origfile?HARPS.2015-06-07T01:19:51.795_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-06-07T23:56:01.167&eso_download=file,ADP.2015-06-07T23:56:01.167
HARPS,SW1400-3035,210.194335,-30.5832,0.999972,3.78166e-07,6.912430000000001e-07,115000.0,42.6,57180.09929727,57180.1062417,ivo://eso.org/origfile?HARPS.2015-06-07T02:22:59.284_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-06-07T23:56:01.173&eso_download=file,ADP.2015-06-07T23:56:01.173
HARPS,SW1400-3035,210.194131,-30.58339,0.999972,3.78167e-07,6.912430000000001e-07,115000.0,47.2,57180.12853326,57180.13547768,ivo://eso.org/origfile?HARPS.2015-06-07T03:05:05.274_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-06-07T23:56:01.227&eso_download=file,ADP.2015-06-07T23:56:01.227
HARPS,SW1400-3035,210.194437,-30.58339,0.999972,3.78166e-07,6.912430000000001e-07,115000.0,44.9,57180.07008443,57180.07702886,ivo://eso.org/origfile?HARPS.2015-06-07T01:40:55.295_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-06-07T23:56:01.253&eso_download=file,ADP.2015-06-07T23:56:01.253
HARPS,SW1400-3035,210.194583,-30.58327,0.999972,3.78166e-07,6.912430000000001e-07,115000.0,38.4,57180.08469068,57180.09163511,ivo://eso.org/origfile?HARPS.2015-06-07T02:01:57.275_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-06-07T23:56:01.367&eso_download=file,ADP.2015-06-07T23:56:01.367
HARPS,SW1400-3035,210.194264,-30.58394,0.999972,3.78166e-07,6.912430000000001e-07,115000.0,44.6,57180.03352223,57180.04046666,ivo://eso.org/origfile?HARPS.2015-06-07T00:48:16.321_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-06-07T23:56:01.427&eso_download=file,ADP.2015-06-07T23:56:01.427
HARPS,SW1400-3035,210.19421,-30.58381,0.999972,3.78166e-07,6.912430000000001e-07,115000.0,46.1,57180.04083038,57180.04777481,ivo://eso.org/origfile?HARPS.2015-06-07T00:58:47.745_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-06-07T23:56:01.460&eso_download=file,ADP.2015-06-07T23:56:01.460
HARPS,SW1400-3035,210.194187,-30.58316,0.999972,3.78166e-07,6.912430000000001e-07,115000.0,40.7,57180.1139313,57180.12087573,ivo://eso.org/origfile?HARPS.2015-06-07T02:44:03.664_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-06-07T23:56:01.687&eso_download=file,ADP.2015-06-07T23:56:01.687
HARPS,SW1400-3035,210.194339,-30.58369,0.999972,3.78166e-07,6.912430000000001e-07,115000.0,44.5,57180.0481456,57180.05509002,ivo://eso.org/origfile?HARPS.2015-06-07T01:09:19.780_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-06-07T23:56:01.787&eso_download=file,ADP.2015-06-07T23:56:01.787
HARPS,SW1400-3035,210.194151,-30.58317,0.999972,3.78166e-07,6.912430000000001e-07,115000.0,43.6,57180.12123564,57180.12818006,ivo://eso.org/origfile?HARPS.2015-06-07T02:54:34.759_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-06-07T23:56:01.853&eso_download=file,ADP.2015-06-07T23:56:01.853
HARPS,SW1400-3035,210.194385,-30.58333,0.999972,3.78166e-07,6.912430000000001e-07,115000.0,44.9,57180.09199397,57180.0989384,ivo://eso.org/origfile?HARPS.2015-06-07T02:12:28.279_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-06-07T23:56:01.953&eso_download=file,ADP.2015-06-07T23:56:01.953
HARPS,SW1400-3035,210.194331,-30.58315,0.999972,3.78166e-07,6.912430000000001e-07,115000.0,38.5,57180.10661851,57180.11356294,ivo://eso.org/origfile?HARPS.2015-06-07T02:33:31.839_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-06-07T23:56:01.993&eso_download=file,ADP.2015-06-07T23:56:01.993
HARPS,SW1400-3035,210.194178,-30.58297,0.999972,3.78161e-07,6.912390000000001e-07,115000.0,37.8,57184.05851142,57184.06545584,ivo://eso.org/origfile?HARPS.2015-06-11T01:24:15.387_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-06-11T23:57:11.740&eso_download=file,ADP.2015-06-11T23:57:11.740
HARPS,SW1400-3035,210.192664,-30.58126,0.999972,3.78162e-07,6.91292e-07,115000.0,40.0,57137.22747736,57137.23442181,ivo://eso.org/origfile?HARPS.2015-04-25T05:27:34.044_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-25T23:55:35.217&eso_download=file,ADP.2015-04-25T23:55:35.217
HARPS,SW1400-3035,210.190941,-30.58097,0.999972,3.78161e-07,6.91291e-07,115000.0,30.6,57138.22006851,57138.22701296,ivo://eso.org/origfile?HARPS.2015-04-26T05:16:53.919_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-26T23:55:37.833&eso_download=file,ADP.2015-04-26T23:55:37.833
HARPS,SW1400-3035,210.191996,-30.58098,0.999972,3.78171e-07,6.91294e-07,115000.0,27.9,57135.24544686,57135.2523913,ivo://eso.org/origfile?HARPS.2015-04-23T05:53:26.609_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-27T08:05:48.303&eso_download=file,ADP.2015-04-27T08:05:48.303
