COLLECTION,TARGETNAME,s_ra,s_dec,APERTURE,em_min,em_max,SPECRP,SNR,t_min,t_max,CREATORDID,access_url,dp_id
HARPS,SW1301-2731,195.35846,-27.52217,0.999972,3.7816000000000005e-07,6.91293e-07,115000.0,10.7,55297.02094453,55297.02557423,ivo://eso.org/origfile?HARPS.2010-04-11T00:30:09.607_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:42:02.420&eso_download=file,ADP.2014-09-24T09:42:02.420
HARPS,SW1301-2731,195.36445,-27.52036,0.999972,3.78161e-07,6.91292e-07,115000.0,12.8,55297.16095619,55297.1655859,ivo://eso.org/origfile?HARPS.2010-04-11T03:51:46.615_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:42:12.157&eso_download=file,ADP.2014-09-24T09:42:12.157
HARPS,SW1301-2731,195.36506,-27.52165,0.999972,3.78161e-07,6.91292e-07,115000.0,8.9,55297.10594434,55297.11057405,ivo://eso.org/origfile?HARPS.2010-04-11T02:32:33.591_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:42:15.493&eso_download=file,ADP.2014-09-24T09:42:15.493
HARPS,SW1301-2731,195.36444,-27.5203,0.999972,3.78159e-07,6.91292e-07,115000.0,13.1,55297.20095688,55297.2055866,ivo://eso.org/origfile?HARPS.2010-04-11T04:49:22.674_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:42:16.977&eso_download=file,ADP.2014-09-24T09:42:16.977
HARPS,SW1301-2731,195.36574,-27.52114,0.999972,3.7816000000000005e-07,6.91292e-07,115000.0,9.7,55297.07094474,55297.07557444,ivo://eso.org/origfile?HARPS.2010-04-11T01:42:09.626_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:42:18.617&eso_download=file,ADP.2014-09-24T09:42:18.617
HARPS,SW1301-2731,195.36502,-27.52412,0.999972,3.78125e-07,6.91236e-07,115000.0,22.1,55434.97089588,55434.98131256,ivo://eso.org/origfile?HARPS.2010-08-26T23:18:05.404_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:42:18.723&eso_download=file,ADP.2014-09-24T09:42:18.723
HARPS,SW1301-2731,195.35819,-27.52171,0.999972,3.78161e-07,6.91292e-07,115000.0,20.8,55298.02289215,55298.03678111,ivo://eso.org/origfile?HARPS.2010-04-12T00:32:57.882_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:42:19.373&eso_download=file,ADP.2014-09-24T09:42:19.373
HARPS,SW1301-2731,195.3646,-27.52011,0.999972,3.78159e-07,6.91292e-07,115000.0,13.2,55297.19095538,55297.195585,ivo://eso.org/origfile?HARPS.2010-04-11T04:34:58.545_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:42:21.570&eso_download=file,ADP.2014-09-24T09:42:21.570
HARPS,SW1301-2731,195.3644,-27.52024,0.999972,3.78164e-07,6.91292e-07,115000.0,13.1,55297.17095098,55297.17558068,ivo://eso.org/origfile?HARPS.2010-04-11T04:06:10.165_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:42:30.730&eso_download=file,ADP.2014-09-24T09:42:30.730
HARPS,SW1301-2731,195.36445,-27.52068,0.999972,3.78161e-07,6.91292e-07,115000.0,12.1,55297.14595614,55297.15058585,ivo://eso.org/origfile?HARPS.2010-04-11T03:30:10.610_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:42:31.470&eso_download=file,ADP.2014-09-24T09:42:31.470
HARPS,SW1301-2731,195.36438,-27.52048,0.999972,3.78165e-07,6.91292e-07,115000.0,12.5,55297.15595567,55297.16058538,ivo://eso.org/origfile?HARPS.2010-04-11T03:44:34.570_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:42:33.990&eso_download=file,ADP.2014-09-24T09:42:33.990
HARPS,SW1301-2731,195.36453,-27.52015,0.999972,3.78163e-07,6.91292e-07,115000.0,12.5,55297.18095665,55297.18558635,ivo://eso.org/origfile?HARPS.2010-04-11T04:20:34.655_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:42:43.370&eso_download=file,ADP.2014-09-24T09:42:43.370
HARPS,SW1301-2731,195.36549,-27.52161,0.999972,3.7816000000000005e-07,6.91292e-07,115000.0,9.1,55297.09594527,55297.10057498,ivo://eso.org/origfile?HARPS.2010-04-11T02:18:09.671_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:42:46.300&eso_download=file,ADP.2014-09-24T09:42:46.300
HARPS,SW1301-2731,195.35906,-27.52166,0.999972,3.7816000000000005e-07,6.91293e-07,115000.0,10.7,55297.03094417,55297.03557389,ivo://eso.org/origfile?HARPS.2010-04-11T00:44:33.576_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:42:46.400&eso_download=file,ADP.2014-09-24T09:42:46.400
HARPS,SW1301-2731,195.36553,-27.52406,0.999972,3.78153e-07,6.91289e-07,115000.0,8.7,55299.32730223,55299.34332599,ivo://eso.org/origfile?HARPS.2010-04-13T07:51:18.913_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:42:48.663&eso_download=file,ADP.2014-09-24T09:42:48.663
HARPS,SW1301-2731,195.36556,-27.52158,0.999972,3.78161e-07,6.91292e-07,115000.0,9.1,55297.09094451,55297.09557422,ivo://eso.org/origfile?HARPS.2010-04-11T02:10:57.606_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:42:49.000&eso_download=file,ADP.2014-09-24T09:42:49.000
HARPS,SW1301-2731,195.36446,-27.52112,0.999972,3.78164e-07,6.91292e-07,115000.0,12.5,55297.13093999,55297.13556969,ivo://eso.org/origfile?HARPS.2010-04-11T03:08:33.215_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:42:49.180&eso_download=file,ADP.2014-09-24T09:42:49.180
HARPS,SW1301-2731,195.35931,-27.52143,0.999972,3.7816000000000005e-07,6.91293e-07,115000.0,10.3,55297.03593926,55297.0405689,ivo://eso.org/origfile?HARPS.2010-04-11T00:51:45.152_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:43:02.327&eso_download=file,ADP.2014-09-24T09:43:02.327
HARPS,SW1301-2731,195.36579,-27.52123,0.999972,3.7817e-07,6.91292e-07,115000.0,9.8,55297.07594422,55297.08057393,ivo://eso.org/origfile?HARPS.2010-04-11T01:49:21.581_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:43:07.090&eso_download=file,ADP.2014-09-24T09:43:07.090
HARPS,SW1301-2731,195.36435,-27.52102,0.999972,3.78165e-07,6.91293e-07,115000.0,9.5,55297.05594481,55297.06057451,ivo://eso.org/origfile?HARPS.2010-04-11T01:20:33.632_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:43:12.000&eso_download=file,ADP.2014-09-24T09:43:12.000
HARPS,SW1301-2731,195.3658,-27.52142,0.999972,3.78161e-07,6.91292e-07,115000.0,9.1,55297.08093941,55297.08556911,ivo://eso.org/origfile?HARPS.2010-04-11T01:56:33.165_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:43:18.363&eso_download=file,ADP.2014-09-24T09:43:18.363
HARPS,SW1301-2731,195.36422,-27.52047,0.999972,3.7816000000000005e-07,6.91292e-07,115000.0,13.5,55297.21095086,55297.21558057,ivo://eso.org/origfile?HARPS.2010-04-11T05:03:46.154_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:43:27.390&eso_download=file,ADP.2014-09-24T09:43:27.390
HARPS,SW1301-2731,195.35961,-27.52131,0.999972,3.78163e-07,6.91293e-07,115000.0,10.1,55297.04093954,55297.04556925,ivo://eso.org/origfile?HARPS.2010-04-11T00:58:57.176_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:43:46.317&eso_download=file,ADP.2014-09-24T09:43:46.317
HARPS,SW1301-2731,195.3646,-27.52016,0.999972,3.78159e-07,6.91292e-07,115000.0,13.1,55297.17595231,55297.18058202,ivo://eso.org/origfile?HARPS.2010-04-11T04:13:22.280_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:43:47.747&eso_download=file,ADP.2014-09-24T09:43:47.747
HARPS,SW1301-2731,195.3641,-27.5209,0.999972,3.7815499999999996e-07,6.91293e-07,115000.0,21.2,55296.12281029,55296.13669925,ivo://eso.org/origfile?HARPS.2010-04-10T02:56:50.809_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:43:48.247&eso_download=file,ADP.2014-09-24T09:43:48.247
HARPS,SW1301-2731,195.36556,-27.524,0.999972,3.78159e-07,6.91291e-07,115000.0,25.3,55297.3206145,55297.33450347,ivo://eso.org/origfile?HARPS.2010-04-11T07:41:41.093_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:43:55.877&eso_download=file,ADP.2014-09-24T09:43:55.877
HARPS,SW1301-2731,195.35825,-27.52141,0.999972,3.78154e-07,6.9129e-07,115000.0,25.0,55299.03253024,55299.04641922,ivo://eso.org/origfile?HARPS.2010-04-13T00:46:50.613_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:43:56.267&eso_download=file,ADP.2014-09-24T09:43:56.267
HARPS,SW1301-2731,195.35978,-27.52119,0.999972,3.7816000000000005e-07,6.91293e-07,115000.0,10.6,55297.04594376,55297.05057346,ivo://eso.org/origfile?HARPS.2010-04-11T01:06:09.541_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:43:58.050&eso_download=file,ADP.2014-09-24T09:43:58.050
HARPS,SW1301-2731,195.36561,-27.52094,0.999972,3.7816000000000005e-07,6.91293e-07,115000.0,10.2,55297.06094429,55297.06557401,ivo://eso.org/origfile?HARPS.2010-04-11T01:27:45.587_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:44:09.173&eso_download=file,ADP.2014-09-24T09:44:09.173
HARPS,SW1301-2731,195.36446,-27.5203,0.999972,3.78161e-07,6.91292e-07,115000.0,12.7,55297.16595127,55297.17058098,ivo://eso.org/origfile?HARPS.2010-04-11T03:58:58.190_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:44:13.043&eso_download=file,ADP.2014-09-24T09:44:13.043
HARPS,SW1301-2731,195.36457,-27.52012,0.999972,3.78159e-07,6.91292e-07,115000.0,13.4,55297.18595729,55297.190587,ivo://eso.org/origfile?HARPS.2010-04-11T04:27:46.710_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:44:24.653&eso_download=file,ADP.2014-09-24T09:44:24.653
HARPS,SW1301-2731,195.36527,-27.52381,0.999972,3.7816000000000005e-07,6.9129e-07,115000.0,28.0,55298.3183894,55298.33227837,ivo://eso.org/origfile?HARPS.2010-04-12T07:38:28.844_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:44:26.143&eso_download=file,ADP.2014-09-24T09:44:26.143
HARPS,SW1301-2731,195.36499,-27.52158,0.999972,3.7816000000000005e-07,6.91292e-07,115000.0,9.0,55297.11094428,55297.11557398,ivo://eso.org/origfile?HARPS.2010-04-11T02:39:45.586_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:44:26.663&eso_download=file,ADP.2014-09-24T09:44:26.663
HARPS,SW1301-2731,195.36436,-27.52056,0.999972,3.78161e-07,6.91292e-07,115000.0,12.4,55297.15095631,55297.15558594,ivo://eso.org/origfile?HARPS.2010-04-11T03:37:22.625_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:44:29.617&eso_download=file,ADP.2014-09-24T09:44:29.617
HARPS,SW1301-2731,195.36451,-27.52128,0.999972,3.7816000000000005e-07,6.91292e-07,115000.0,12.3,55297.12594595,55297.13057566,ivo://eso.org/origfile?HARPS.2010-04-11T03:01:21.730_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:44:29.677&eso_download=file,ADP.2014-09-24T09:44:29.677
HARPS,SW1301-2731,195.35824,-27.5215,0.999972,3.78156e-07,6.912949999999999e-07,115000.0,24.9,55296.02828737,55296.04217633,ivo://eso.org/origfile?HARPS.2010-04-10T00:40:44.029_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:44:31.047&eso_download=file,ADP.2014-09-24T09:44:31.047
HARPS,SW1301-2731,195.36567,-27.5215,0.999972,3.7816000000000005e-07,6.91292e-07,115000.0,9.3,55297.08593947,55297.09056918,ivo://eso.org/origfile?HARPS.2010-04-11T02:03:45.170_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:44:32.713&eso_download=file,ADP.2014-09-24T09:44:32.713
HARPS,SW1301-2731,195.3643,-27.52038,0.999972,3.78159e-07,6.91292e-07,115000.0,12.9,55297.20595532,55297.21058501,ivo://eso.org/origfile?HARPS.2010-04-11T04:56:34.540_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:44:36.560&eso_download=file,ADP.2014-09-24T09:44:36.560
HARPS,SW1301-2731,195.36068,-27.52105,0.999972,3.78161e-07,6.91293e-07,115000.0,6.8,55297.0509451,55297.05557473,ivo://eso.org/origfile?HARPS.2010-04-11T01:13:21.657_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:44:41.057&eso_download=file,ADP.2014-09-24T09:44:41.057
HARPS,SW1301-2731,195.36386,-27.52008,0.999972,3.78152e-07,6.91289e-07,115000.0,6.0,55299.18893429,55299.20282325,ivo://eso.org/origfile?HARPS.2010-04-13T04:32:03.923_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-24T09:44:46.650&eso_download=file,ADP.2014-09-24T09:44:46.650
