COLLECTION,TARGETNAME,s_ra,s_dec,APERTURE,em_min,em_max,SPECRP,SNR,t_min,t_max,CREATORDID,access_url,dp_id
HARPS,TOI-824,222.164425,-57.59049,0.999972,3.7815699999999996e-07,6.912419999999999e-07,115000.0,34.1,58674.10459224,58674.12542555,ivo://eso.org/origfile?HARPS.2019-07-10T02:30:36.770_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-07-11T01:08:09.598&eso_download=file,ADP.2019-07-11T01:08:09.598
HARPS,TOI-824,222.165397,-57.59157,0.999972,3.7815699999999996e-07,6.912419999999999e-07,115000.0,24.5,58674.17788943,58674.19872274,ivo://eso.org/origfile?HARPS.2019-07-10T04:16:09.647_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-07-11T01:08:09.604&eso_download=file,ADP.2019-07-11T01:08:09.604
HARPS,TOI-824,222.166663,-57.59095,0.999972,3.78158e-07,6.91241e-07,115000.0,31.7,58675.15814515,58675.17897846,ivo://eso.org/origfile?HARPS.2019-07-11T03:47:43.741_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-07-12T01:13:25.877&eso_download=file,ADP.2019-07-12T01:13:25.877
