COLLECTION,TARGETNAME,s_ra,s_dec,APERTURE,em_min,em_max,SPECRP,SNR,t_min,t_max,CREATORDID,access_url,dp_id
HARPS,SW1559-2803,239.961131,-28.06277,0.999972,3.78161e-07,6.912390000000001e-07,115000.0,12.5,57573.21755338,57573.23144225,ivo://eso.org/origfile?HARPS.2016-07-04T05:13:16.612_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2016-07-05T09:17:38.533&eso_download=file,ADP.2016-07-05T09:17:38.533
HARPS,SW1559-2803,239.960706,-28.06197,0.999972,3.7816000000000005e-07,6.912390000000001e-07,115000.0,10.1,57573.18905952,57573.20294839,ivo://eso.org/origfile?HARPS.2016-07-04T04:32:14.743_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2016-07-05T09:17:38.523&eso_download=file,ADP.2016-07-05T09:17:38.523
HARPS,SW1559-2803,239.960477,-28.06126,0.999972,3.7816000000000005e-07,6.912390000000001e-07,115000.0,10.5,57573.17481102,57573.18869989,ivo://eso.org/origfile?HARPS.2016-07-04T04:11:43.672_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2016-07-05T09:17:38.515&eso_download=file,ADP.2016-07-05T09:17:38.515
HARPS,1SWASPJ155950.94-280342.3,239.96565,-28.05931,0.999972,3.7817500000000004e-07,6.913339999999999e-07,115000.0,35.2,54565.36195776,54565.37584665,ivo://eso.org/origfile?HARPS.2008-04-09T08:41:13.150_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:09:57.543&eso_download=file,ADP.2014-09-18T12:09:57.543
HARPS,1SWASPJ155950.94-280342.3,239.96504,-28.05875,0.999972,3.7817700000000004e-07,6.91333e-07,115000.0,31.3,54567.34031704,54567.35420593,ivo://eso.org/origfile?HARPS.2008-04-11T08:10:03.392_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:11:21.783&eso_download=file,ADP.2014-09-18T12:11:21.783
HARPS,1SWASPJ155950.94-280342.3,239.96473,-28.05882,0.999972,3.78178e-07,6.913350000000001e-07,115000.0,30.4,54564.30852054,54564.32240943,ivo://eso.org/origfile?HARPS.2008-04-08T07:24:16.175_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:11:28.183&eso_download=file,ADP.2014-09-18T12:11:28.183
HARPS,Tchoubidoo1,239.96277,-28.0595,0.999972,3.78122e-07,6.912390000000001e-07,115000.0,31.4,54657.03850133,54657.080168,ivo://eso.org/origfile?HARPS.2008-07-10T00:55:26.515_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-18T12:12:12.380&eso_download=file,ADP.2014-09-18T12:12:12.380
HARPS,SW1559-2803,239.96689,-28.06297,0.999972,3.78119e-07,6.91226e-07,115000.0,36.9,55041.1243315,55041.14516483,ivo://eso.org/origfile?HARPS.2009-07-29T02:59:02.242_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:00:47.673&eso_download=file,ADP.2014-09-23T11:00:47.673
HARPS,SW1559-2803,239.96598,-28.06048,0.999972,3.78123e-07,6.912419999999999e-07,115000.0,19.0,55018.11324713,55018.12019156,ivo://eso.org/origfile?HARPS.2009-07-06T02:43:04.552_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:00:52.733&eso_download=file,ADP.2014-09-23T11:00:52.733
HARPS,SW1559-2803,239.96673,-28.06302,0.999972,3.78123e-07,6.912419999999999e-07,115000.0,19.1,55018.17909778,55018.18604222,ivo://eso.org/origfile?HARPS.2009-07-06T04:17:54.048_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:01:12.190&eso_download=file,ADP.2014-09-23T11:01:12.190
