COLLECTION,TARGETNAME,s_ra,s_dec,APERTURE,em_min,em_max,SPECRP,SNR,t_min,t_max,CREATORDID,access_url,dp_id
HARPS,SW1251-4204,192.985337,-42.07338,0.999972,3.78159e-07,6.91304e-07,115000.0,13.4,55655.24787177,55655.25655239,ivo://eso.org/origfile?HARPS.2011-04-04T05:56:56.121_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:32:52.903&eso_download=file,ADP.2014-09-25T15:32:52.903
HARPS,SW1251-4204,192.980997,-42.07396,0.999972,3.78156e-07,6.91303e-07,115000.0,16.8,55656.0382901,55656.04870684,ivo://eso.org/origfile?HARPS.2011-04-05T00:55:08.265_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:32:53.890&eso_download=file,ADP.2014-09-25T15:32:53.890
HARPS,SW1251-4204,192.985394,-42.0733,0.999972,3.78161e-07,6.91303e-07,115000.0,14.4,55655.22976947,55655.23845009,ivo://eso.org/origfile?HARPS.2011-04-04T05:30:52.082_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:33:15.683&eso_download=file,ADP.2014-09-25T15:33:15.683
HARPS,SW1251-4204,192.984523,-42.07363,0.999972,3.78139e-07,6.912670000000001e-07,115000.0,17.1,55692.99115547,55693.00157214,ivo://eso.org/origfile?HARPS.2011-05-11T23:47:15.833_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:33:17.877&eso_download=file,ADP.2014-09-25T15:33:17.877
HARPS,SW1251-4204,192.982526,-42.07433,0.999972,3.78137e-07,6.91268e-07,115000.0,10.8,55692.0923956,55692.10281227,ivo://eso.org/origfile?HARPS.2011-05-11T02:13:02.980_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:33:22.463&eso_download=file,ADP.2014-09-25T15:33:22.463
HARPS,SW1251-4204,192.985508,-42.074,0.999972,3.78161e-07,6.91303e-07,115000.0,12.0,55655.12115822,55655.12983883,ivo://eso.org/origfile?HARPS.2011-04-04T02:54:28.070_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:33:25.937&eso_download=file,ADP.2014-09-25T15:33:25.937
HARPS,SW1251-4204,192.980245,-42.07382,0.999972,3.78153e-07,6.913e-07,115000.0,12.1,55659.02730678,55659.03772351,ivo://eso.org/origfile?HARPS.2011-04-08T00:39:19.306_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:33:28.770&eso_download=file,ADP.2014-09-25T15:33:28.770
HARPS,SW1251-4204,192.985365,-42.07349,0.999972,3.78161e-07,6.91303e-07,115000.0,13.7,55655.20261666,55655.21129728,ivo://eso.org/origfile?HARPS.2011-04-04T04:51:46.079_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:33:56.487&eso_download=file,ADP.2014-09-25T15:33:56.487
HARPS,SW1251-4204,192.985045,-42.07364,0.999972,3.78159e-07,6.91303e-07,115000.0,13.6,55655.16641808,55655.17509871,ivo://eso.org/origfile?HARPS.2011-04-04T03:59:38.522_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:34:06.513&eso_download=file,ADP.2014-09-25T15:34:06.513
HARPS,SW1251-4204,192.980121,-42.07454,0.999972,3.78159e-07,6.91304e-07,115000.0,12.6,55655.0286436,55655.03906033,ivo://eso.org/origfile?HARPS.2011-04-04T00:41:14.807_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:34:14.683&eso_download=file,ADP.2014-09-25T15:34:14.683
HARPS,SW1251-4204,192.984925,-42.0737,0.999972,3.78159e-07,6.91303e-07,115000.0,13.4,55655.15736769,55655.16604831,ivo://eso.org/origfile?HARPS.2011-04-04T03:46:36.568_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:34:36.637&eso_download=file,ADP.2014-09-25T15:34:36.637
HARPS,SW1251-4204,192.985296,-42.07329,0.999972,3.78158e-07,6.91303e-07,115000.0,13.7,55655.23882057,55655.24750119,ivo://eso.org/origfile?HARPS.2011-04-04T05:43:54.097_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:34:50.763&eso_download=file,ADP.2014-09-25T15:34:50.763
HARPS,SW1251-4204,192.981173,-42.0734,0.999972,3.78141e-07,6.91269e-07,115000.0,17.4,55690.96051434,55690.97093101,ivo://eso.org/origfile?HARPS.2011-05-09T23:03:08.439_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:35:09.090&eso_download=file,ADP.2014-09-25T15:35:09.090
HARPS,SW1251-4204,192.984797,-42.07397,0.999972,3.78159e-07,6.91304e-07,115000.0,14.0,55655.27502968,55655.28371031,ivo://eso.org/origfile?HARPS.2011-04-04T06:36:02.564_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:35:16.333&eso_download=file,ADP.2014-09-25T15:35:16.333
HARPS,SW1251-4204,192.985488,-42.07348,0.999972,3.78158e-07,6.91303e-07,115000.0,14.6,55655.22071861,55655.22939924,ivo://eso.org/origfile?HARPS.2011-04-04T05:17:50.088_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:35:32.923&eso_download=file,ADP.2014-09-25T15:35:32.923
HARPS,SW1251-4204,192.985121,-42.0737,0.999972,3.7816000000000005e-07,6.91303e-07,115000.0,14.0,55655.1935658,55655.20224642,ivo://eso.org/origfile?HARPS.2011-04-04T04:38:44.085_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:35:35.190&eso_download=file,ADP.2014-09-25T15:35:35.190
HARPS,SW1251-4204,192.980041,-42.07434,0.999972,3.78158e-07,6.91302e-07,115000.0,17.8,55657.0223176,55657.03273435,ivo://eso.org/origfile?HARPS.2011-04-06T00:32:08.241_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:35:46.603&eso_download=file,ADP.2014-09-25T15:35:46.603
HARPS,SW1251-4204,192.98075,-42.0742,0.999972,3.78159e-07,6.91305e-07,115000.0,13.6,55654.04319958,55654.05361629,ivo://eso.org/origfile?HARPS.2011-04-03T01:02:12.444_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:35:54.977&eso_download=file,ADP.2014-09-25T15:35:54.977
HARPS,SW1251-4204,192.984996,-42.07401,0.999972,3.78163e-07,6.91303e-07,115000.0,12.9,55655.13926052,55655.14794113,ivo://eso.org/origfile?HARPS.2011-04-04T03:20:32.109_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:35:55.343&eso_download=file,ADP.2014-09-25T15:35:55.343
HARPS,SW1251-4204,192.984125,-42.07435,0.999972,3.78159e-07,6.91304e-07,115000.0,13.8,55655.29313082,55655.30181145,ivo://eso.org/origfile?HARPS.2011-04-04T07:02:06.503_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:36:01.997&eso_download=file,ADP.2014-09-25T15:36:01.997
HARPS,SW1251-4204,192.984921,-42.07397,0.999972,3.78159e-07,6.91303e-07,115000.0,12.9,55655.1483167,55655.15699734,ivo://eso.org/origfile?HARPS.2011-04-04T03:33:34.563_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:36:06.970&eso_download=file,ADP.2014-09-25T15:36:06.970
HARPS,SW1251-4204,192.985107,-42.07358,0.999972,3.78162e-07,6.91304e-07,115000.0,12.7,55655.25692228,55655.26560292,ivo://eso.org/origfile?HARPS.2011-04-04T06:09:58.085_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:36:09.337&eso_download=file,ADP.2014-09-25T15:36:09.337
HARPS,SW1251-4204,192.986577,-42.07328,0.999972,3.78161e-07,6.91304e-07,115000.0,11.5,55655.0940112,55655.10269182,ivo://eso.org/origfile?HARPS.2011-04-04T02:15:22.568_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:36:13.857&eso_download=file,ADP.2014-09-25T15:36:13.857
HARPS,SW1251-4204,192.985154,-42.07365,0.999972,3.78161e-07,6.91303e-07,115000.0,13.3,55655.17546385,55655.18414447,ivo://eso.org/origfile?HARPS.2011-04-04T04:12:40.077_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:36:25.383&eso_download=file,ADP.2014-09-25T15:36:25.383
HARPS,SW1251-4204,192.98537,-42.07355,0.999972,3.7816000000000005e-07,6.91303e-07,115000.0,14.4,55655.21166775,55655.22034836,ivo://eso.org/origfile?HARPS.2011-04-04T05:04:48.094_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:36:50.587&eso_download=file,ADP.2014-09-25T15:36:50.587
HARPS,SW1251-4204,192.985811,-42.07404,0.999972,3.78159e-07,6.91304e-07,115000.0,11.2,55655.11210759,55655.12078822,ivo://eso.org/origfile?HARPS.2011-04-04T02:41:26.096_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:36:56.463&eso_download=file,ADP.2014-09-25T15:36:56.463
HARPS,SW1251-4204,192.984524,-42.07421,0.999972,3.78158e-07,6.91304e-07,115000.0,12.8,55655.28407985,55655.29276049,ivo://eso.org/origfile?HARPS.2011-04-04T06:49:04.499_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:37:08.223&eso_download=file,ADP.2014-09-25T15:37:08.223
HARPS,SW1251-4204,192.985084,-42.07422,0.999972,3.78159e-07,6.91303e-07,115000.0,13.6,55655.13020931,55655.13888992,ivo://eso.org/origfile?HARPS.2011-04-04T03:07:30.084_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:37:20.393&eso_download=file,ADP.2014-09-25T15:37:20.393
HARPS,SW1251-4204,192.985018,-42.07378,0.999972,3.78159e-07,6.91304e-07,115000.0,13.8,55655.26597303,55655.27465367,ivo://eso.org/origfile?HARPS.2011-04-04T06:23:00.070_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:37:21.693&eso_download=file,ADP.2014-09-25T15:37:21.693
HARPS,SW1251-4204,192.985142,-42.07352,0.999972,3.78158e-07,6.91303e-07,115000.0,13.5,55655.18451483,55655.19319545,ivo://eso.org/origfile?HARPS.2011-04-04T04:25:42.081_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:37:23.147&eso_download=file,ADP.2014-09-25T15:37:23.147
HARPS,SW1251-4204,192.986213,-42.07375,0.999972,3.78159e-07,6.91304e-07,115000.0,11.3,55655.1030565,55655.11173714,ivo://eso.org/origfile?HARPS.2011-04-04T02:28:24.082_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:37:30.650&eso_download=file,ADP.2014-09-25T15:37:30.650
HARPS,SW1251-4204,192.98803,-42.07663,0.999972,3.7815499999999996e-07,6.913010000000001e-07,115000.0,15.0,55656.36442923,55656.37484598,ivo://eso.org/origfile?HARPS.2011-04-05T08:44:46.685_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:32:49.567&eso_download=file,ADP.2014-09-25T15:32:49.567
HARPS,SW1251-4204,192.987433,-42.07538,0.999972,3.78152e-07,6.913e-07,115000.0,9.5,55659.32988713,55659.34030379,ivo://eso.org/origfile?HARPS.2011-04-08T07:55:02.248_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:34:54.937&eso_download=file,ADP.2014-09-25T15:34:54.937
HARPS,SW1251-4204,192.987317,-42.07567,0.999972,3.7815699999999996e-07,6.913010000000001e-07,115000.0,17.5,55657.33268512,55657.34310178,ivo://eso.org/origfile?HARPS.2011-04-06T07:59:03.994_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:35:56.863&eso_download=file,ADP.2014-09-25T15:35:56.863
