COLLECTION,TARGETNAME,s_ra,s_dec,APERTURE,em_min,em_max,SPECRP,SNR,t_min,t_max,CREATORDID,access_url,dp_id
HARPS,SW1242-3038,190.617969,-30.63925,0.999972,3.7815499999999996e-07,6.91297e-07,115000.0,22.2,55655.0410516,55655.05146834,ivo://eso.org/origfile?HARPS.2011-04-04T00:59:06.858_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:32:47.113&eso_download=file,ADP.2014-09-25T15:32:47.113
HARPS,SW1242-3038,190.617359,-30.64002,0.999972,3.78161e-07,6.91298e-07,115000.0,20.3,55654.03079586,55654.04121258,ivo://eso.org/origfile?HARPS.2011-04-03T00:44:20.762_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:33:00.250&eso_download=file,ADP.2014-09-25T15:33:00.250
HARPS,SW1242-3038,190.617478,-30.63978,0.999972,3.78152e-07,6.91296e-07,115000.0,24.7,55656.02590941,55656.03632615,ivo://eso.org/origfile?HARPS.2011-04-05T00:37:18.573_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:33:19.297&eso_download=file,ADP.2014-09-25T15:33:19.297
HARPS,SW1242-3038,190.616849,-30.63902,0.999972,3.78121e-07,6.91231e-07,115000.0,8.2,56094.04616826,56094.04964049,ivo://eso.org/origfile?HARPS.2012-06-16T01:06:28.938_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:51:02.483&eso_download=file,ADP.2014-09-26T16:51:02.483
HARPS,SW1242-3038,190.617868,-30.63865,0.999972,3.78152e-07,6.91285e-07,115000.0,5.0,56031.16655407,56031.17349844,ivo://eso.org/origfile?HARPS.2012-04-14T03:59:50.272_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:51:56.320&eso_download=file,ADP.2014-09-26T16:51:56.320
HARPS,SW1242-3038,190.617845,-30.63879,0.999972,3.78134e-07,6.91256e-07,115000.0,4.3,56060.08004013,56060.08351235,ivo://eso.org/origfile?HARPS.2012-05-13T01:55:15.467_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:52:33.193&eso_download=file,ADP.2014-09-26T16:52:33.193
HARPS,SW1242-3038,190.616347,-30.64226,0.999972,3.78122e-07,6.91231e-07,115000.0,8.0,56150.97262442,56150.97609664,ivo://eso.org/origfile?HARPS.2012-08-11T23:20:34.750_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:54:13.297&eso_download=file,ADP.2014-09-26T16:54:13.297
HARPS,WASP-41,190.619039,-30.6387,0.999972,3.78178e-07,6.91273e-07,115000.0,22.7,57864.21404488,57864.22446153,ivo://eso.org/origfile?HARPS.2017-04-21T05:08:13.478_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-04-22T01:03:03.810&eso_download=file,ADP.2017-04-22T01:03:03.810
HARPS,WASP-41,190.618649,-30.63911,0.999972,3.78178e-07,6.91272e-07,115000.0,23.3,57864.22482049,57864.23523714,ivo://eso.org/origfile?HARPS.2017-04-21T05:23:44.490_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-04-22T01:03:03.818&eso_download=file,ADP.2017-04-22T01:03:03.818
HARPS,WASP-41,190.618472,-30.63972,0.999972,3.78178e-07,6.91272e-07,115000.0,23.9,57864.23560732,57864.24602397,ivo://eso.org/origfile?HARPS.2017-04-21T05:39:16.472_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-04-22T01:03:03.824&eso_download=file,ADP.2017-04-22T01:03:03.824
HARPS,WASP-41,190.618634,-30.64035,0.999972,3.78181e-07,6.91272e-07,115000.0,24.7,57864.24637633,57864.25679298,ivo://eso.org/origfile?HARPS.2017-04-21T05:54:46.915_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-04-22T01:03:03.834&eso_download=file,ADP.2017-04-22T01:03:03.834
HARPS,WASP-41,190.618585,-30.64097,0.999972,3.78181e-07,6.91272e-07,115000.0,25.1,57864.25714684,57864.26756349,ivo://eso.org/origfile?HARPS.2017-04-21T06:10:17.487_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-04-22T01:03:03.842&eso_download=file,ADP.2017-04-22T01:03:03.842
HARPS,WASP-41,190.618745,-30.64161,0.999972,3.78184e-07,6.91272e-07,115000.0,23.6,57864.26792245,57864.2783391,ivo://eso.org/origfile?HARPS.2017-04-21T06:25:48.500_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-04-22T01:03:03.848&eso_download=file,ADP.2017-04-22T01:03:03.848
HARPS,WASP-41,190.61834,-30.642,0.999972,3.78178e-07,6.91272e-07,115000.0,22.5,57864.27869794,57864.28911459,ivo://eso.org/origfile?HARPS.2017-04-21T06:41:19.502_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-04-22T01:03:03.858&eso_download=file,ADP.2017-04-22T01:03:03.858
HARPS,SW1242-3038,190.622055,-30.63969,0.999972,3.7815499999999996e-07,6.91297e-07,115000.0,16.2,55654.27302694,55654.27881404,ivo://eso.org/origfile?HARPS.2011-04-03T06:33:09.528_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:32:42.940&eso_download=file,ADP.2014-09-25T15:32:42.940
HARPS,SW1242-3038,190.621904,-30.63936,0.999972,3.78119e-07,6.91225e-07,115000.0,18.7,55749.0017615,55749.01217817,ivo://eso.org/origfile?HARPS.2011-07-07T00:02:32.194_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:32:43.160&eso_download=file,ADP.2014-09-25T15:32:43.160
HARPS,SW1242-3038,190.622461,-30.6384,0.999972,3.7815499999999996e-07,6.91297e-07,115000.0,19.3,55654.22377855,55654.22956565,ivo://eso.org/origfile?HARPS.2011-04-03T05:22:14.467_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-25T15:32:48.893&eso_download=file,ADP.2014-09-25T15:32:48.893
