COLLECTION,TARGETNAME,s_ra,s_dec,APERTURE,em_min,em_max,SPECRP,SNR,t_min,t_max,CREATORDID,access_url,dp_id
HARPS,SW0813-0158,123.393534,-1.98103,0.999972,3.782e-07,6.91304e-07,115000.0,41.3,58124.25840072,58124.26881737,ivo://eso.org/origfile?HARPS.2018-01-06T06:12:05.822_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2018-01-07T01:02:05.041&eso_download=file,ADP.2018-01-07T01:02:05.041
HARPS,SW0813-0158,123.394642,-1.982,0.999972,3.782e-07,6.91305e-07,115000.0,33.8,58124.18298446,58124.19340111,ivo://eso.org/origfile?HARPS.2018-01-06T04:23:29.857_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2018-01-07T01:02:05.045&eso_download=file,ADP.2018-01-07T01:02:05.045
HARPS,SW0813-0158,123.394283,-1.98307,0.999972,3.782e-07,6.91304e-07,115000.0,21.8,58124.30149573,58124.31191238,ivo://eso.org/origfile?HARPS.2018-01-06T07:14:09.231_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2018-01-07T01:02:05.047&eso_download=file,ADP.2018-01-07T01:02:05.047
HARPS,SW0813-0158,123.394223,-1.98154,0.999972,3.782e-07,6.91305e-07,115000.0,30.8,58124.19375578,58124.20417243,ivo://eso.org/origfile?HARPS.2018-01-06T04:39:00.499_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2018-01-07T01:02:05.051&eso_download=file,ADP.2018-01-07T01:02:05.051
HARPS,SW0813-0158,123.394094,-1.98164,0.999972,3.78199e-07,6.91304e-07,115000.0,43.2,58124.26917956,58124.27959621,ivo://eso.org/origfile?HARPS.2018-01-06T06:27:37.114_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2018-01-07T01:02:05.053&eso_download=file,ADP.2018-01-07T01:02:05.053
HARPS,SW0813-0158,123.393977,-1.98125,0.999972,3.78199e-07,6.91305e-07,115000.0,26.0,58124.20453185,58124.2149485,ivo://eso.org/origfile?HARPS.2018-01-06T04:54:31.552_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2018-01-07T01:02:05.059&eso_download=file,ADP.2018-01-07T01:02:05.059
HARPS,SW0813-0158,123.394324,-1.98204,0.999972,3.78199e-07,6.91304e-07,115000.0,37.8,58124.27995239,58124.29036904,ivo://eso.org/origfile?HARPS.2018-01-06T06:43:07.886_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2018-01-07T01:02:05.061&eso_download=file,ADP.2018-01-07T01:02:05.061
HARPS,SW0813-0158,123.391861,-1.98328,0.999972,3.782e-07,6.91305e-07,115000.0,28.7,58124.10755212,58124.11796877,ivo://eso.org/origfile?HARPS.2018-01-06T02:34:52.503_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2018-01-07T01:02:05.065&eso_download=file,ADP.2018-01-07T01:02:05.065
HARPS,SW0813-0158,123.393609,-1.98095,0.999972,3.78201e-07,6.91304e-07,115000.0,20.3,58124.21530479,58124.22572144,ivo://eso.org/origfile?HARPS.2018-01-06T05:10:02.334_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2018-01-07T01:02:05.067&eso_download=file,ADP.2018-01-07T01:02:05.067
HARPS,SW0813-0158,123.394424,-1.98255,0.999972,3.78199e-07,6.91304e-07,115000.0,28.9,58124.29072336,58124.30114001,ivo://eso.org/origfile?HARPS.2018-01-06T06:58:38.498_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2018-01-07T01:02:05.071&eso_download=file,ADP.2018-01-07T01:02:05.071
HARPS,SW0813-0158,123.393394,-1.981,0.999972,3.78201e-07,6.91304e-07,115000.0,14.3,58124.22608224,58124.23649889,ivo://eso.org/origfile?HARPS.2018-01-06T05:25:33.506_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2018-01-07T01:02:05.073&eso_download=file,ADP.2018-01-07T01:02:05.073
HARPS,SW0813-0158,123.39169,-1.98339,0.999972,3.782e-07,6.91305e-07,115000.0,25.3,58124.11832413,58124.12874078,ivo://eso.org/origfile?HARPS.2018-01-06T02:50:23.205_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2018-01-07T01:02:05.075&eso_download=file,ADP.2018-01-07T01:02:05.075
