COLLECTION,TARGETNAME,s_ra,s_dec,APERTURE,em_min,em_max,SPECRP,SNR,t_min,t_max,CREATORDID,access_url,dp_id
HARPS,SW1145-4203,176.298381,-42.06469,0.999972,3.78152e-07,6.91272e-07,115000.0,15.5,57136.0495196,57136.05993628,ivo://eso.org/origfile?HARPS.2015-04-24T01:11:18.493_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-24T23:55:34.773&eso_download=file,ADP.2015-04-24T23:55:34.773
HARPS,SW1145-4203,176.298127,-42.06434,0.999972,3.78153e-07,6.91272e-07,115000.0,17.5,57136.0711188,57136.08153547,ivo://eso.org/origfile?HARPS.2015-04-24T01:42:24.664_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-24T23:55:34.940&eso_download=file,ADP.2015-04-24T23:55:34.940
HARPS,SW1145-4203,176.298138,-42.06417,0.999972,3.78159e-07,6.91272e-07,115000.0,20.2,57136.08192247,57136.09233914,ivo://eso.org/origfile?HARPS.2015-04-24T01:57:58.101_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-24T23:55:35.000&eso_download=file,ADP.2015-04-24T23:55:35.000
HARPS,SW1145-4203,176.29731,-42.0645,0.999972,3.78152e-07,6.91271e-07,115000.0,15.3,57136.22232442,57136.2327411,ivo://eso.org/origfile?HARPS.2015-04-24T05:20:08.830_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-24T23:55:35.013&eso_download=file,ADP.2015-04-24T23:55:35.013
HARPS,SW1145-4203,176.298363,-42.06452,0.999972,3.7815499999999996e-07,6.91272e-07,115000.0,18.4,57136.06031723,57136.0707339,ivo://eso.org/origfile?HARPS.2015-04-24T01:26:51.409_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-24T23:55:35.163&eso_download=file,ADP.2015-04-24T23:55:35.163
HARPS,SW1145-4203,176.297983,-42.06394,0.999972,3.78152e-07,6.91272e-07,115000.0,23.3,57136.09272705,57136.10314372,ivo://eso.org/origfile?HARPS.2015-04-24T02:13:31.617_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-24T23:55:35.327&eso_download=file,ADP.2015-04-24T23:55:35.327
HARPS,SW1145-4203,176.298043,-42.06449,0.999972,3.78152e-07,6.9127e-07,115000.0,13.1,57138.03148402,57138.0419007,ivo://eso.org/origfile?HARPS.2015-04-26T00:45:20.219_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-26T23:55:38.193&eso_download=file,ADP.2015-04-26T23:55:38.193
HARPS,SW1145-4203,176.297531,-42.06413,0.999972,3.78154e-07,6.91272e-07,115000.0,17.8,57135.22186917,57135.23228583,ivo://eso.org/origfile?HARPS.2015-04-23T05:19:29.496_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-27T08:05:48.057&eso_download=file,ADP.2015-04-27T08:05:48.057
HARPS,SW1145-4203,176.299919,-42.06449,0.999972,3.78151e-07,6.91269e-07,115000.0,12.8,57139.02685665,57139.03727331,ivo://eso.org/origfile?HARPS.2015-04-27T00:38:40.415_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-28T07:26:57.787&eso_download=file,ADP.2015-04-28T07:26:57.787
HARPS,SW1145-4203,176.29921,-42.06449,0.999972,3.78149e-07,6.91269e-07,115000.0,10.4,57139.21289273,57139.2233094,ivo://eso.org/origfile?HARPS.2015-04-27T05:06:33.932_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-28T07:26:58.250&eso_download=file,ADP.2015-04-28T07:26:58.250
HARPS,SW1145-4203,176.299413,-42.06334,0.999972,3.78141e-07,6.91255e-07,115000.0,21.2,57157.10034094,57157.11075762,ivo://eso.org/origfile?HARPS.2015-05-15T02:24:29.457_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-05-15T23:55:37.387&eso_download=file,ADP.2015-05-15T23:55:37.387
HARPS,SW1145-4203,176.299326,-42.06375,0.999972,3.78145e-07,6.912540000000001e-07,115000.0,20.4,57158.06004413,57158.0704608,ivo://eso.org/origfile?HARPS.2015-05-16T01:26:27.813_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-05-16T23:55:39.220&eso_download=file,ADP.2015-05-16T23:55:39.220
HARPS,SW1145-4203,176.300872,-42.06393,0.999972,3.78151e-07,6.91271e-07,115000.0,12.3,57136.99016311,57137.00057978,ivo://eso.org/origfile?HARPS.2015-04-24T23:45:50.093_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-25T23:55:35.263&eso_download=file,ADP.2015-04-25T23:55:35.263
HARPS,SW1145-4203,176.301005,-42.06486,0.999972,3.78152e-07,6.91272e-07,115000.0,17.8,57136.00632801,57136.01674468,ivo://eso.org/origfile?HARPS.2015-04-24T00:09:06.740_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-24T23:55:35.280&eso_download=file,ADP.2015-04-24T23:55:35.280
HARPS,SW1145-4203,176.300776,-42.06438,0.999972,3.78152e-07,6.91229e-07,115000.0,12.5,57576.02102453,57576.03144118,ivo://eso.org/origfile?HARPS.2016-07-07T00:30:16.519_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2016-07-08T01:03:41.149&eso_download=file,ADP.2016-07-08T01:03:41.149
HARPS,SW1145-4203,176.301894,-42.06476,0.999972,3.78152e-07,6.91272e-07,115000.0,18.6,57135.99553037,57136.00594704,ivo://eso.org/origfile?HARPS.2015-04-23T23:53:33.824_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-24T23:55:35.123&eso_download=file,ADP.2015-04-24T23:55:35.123
HARPS,SW1145-4203,176.301911,-42.06322,0.999972,3.78147e-07,6.91269e-07,115000.0,19.2,57139.97326363,57139.98368031,ivo://eso.org/origfile?HARPS.2015-04-27T23:21:29.978_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-29T06:13:23.493&eso_download=file,ADP.2015-04-29T06:13:23.493
HARPS,SW1145-4203,176.298785,-42.06491,0.999972,3.78152e-07,6.91272e-07,115000.0,15.8,57136.038723,57136.04913967,ivo://eso.org/origfile?HARPS.2015-04-24T00:55:45.667_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-24T23:55:34.880&eso_download=file,ADP.2015-04-24T23:55:34.880
HARPS,SW1145-4203,176.300187,-42.06504,0.999972,3.78152e-07,6.91272e-07,115000.0,16.9,57136.01712321,57136.02753989,ivo://eso.org/origfile?HARPS.2015-04-24T00:24:39.445_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-24T23:55:35.293&eso_download=file,ADP.2015-04-24T23:55:35.293
HARPS,SW1145-4203,176.298274,-42.06536,0.999972,3.78152e-07,6.91271e-07,115000.0,16.1,57136.23334464,57136.24376131,ivo://eso.org/origfile?HARPS.2015-04-24T05:36:00.977_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-24T23:55:35.307&eso_download=file,ADP.2015-04-24T23:55:35.307
HARPS,SW1145-4203,176.29937,-42.06504,0.999972,3.78152e-07,6.91272e-07,115000.0,16.1,57136.02792154,57136.03833821,ivo://eso.org/origfile?HARPS.2015-04-24T00:40:12.421_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-24T23:55:35.353&eso_download=file,ADP.2015-04-24T23:55:35.353
HARPS,SW1145-4203,176.301562,-42.06358,0.999972,3.7815e-07,6.91268e-07,115000.0,20.2,57140.97044484,57140.98086152,ivo://eso.org/origfile?HARPS.2015-04-28T23:17:26.434_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-30T06:11:42.123&eso_download=file,ADP.2015-04-30T06:11:42.123
HARPS,SW1145-4203,176.300853,-42.06541,0.999972,3.7815699999999996e-07,6.91229e-07,115000.0,17.1,57575.04156171,57575.05197836,ivo://eso.org/origfile?HARPS.2016-07-06T00:59:50.932_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2016-07-07T01:03:28.551&eso_download=file,ADP.2016-07-07T01:03:28.551
HARPS,SW1145-4203,176.299571,-42.06596,0.999972,3.78152e-07,6.91229e-07,115000.0,17.1,57577.04046716,57577.05088381,ivo://eso.org/origfile?HARPS.2016-07-08T00:58:16.363_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2016-07-11T13:11:13.216&eso_download=file,ADP.2016-07-11T13:11:13.216
