COLLECTION,TARGETNAME,s_ra,s_dec,APERTURE,em_min,em_max,SPECRP,SNR,t_min,t_max,CREATORDID,access_url,dp_id
HARPS,SW1355-3209,208.93222,-32.15823,0.999972,3.7815e-07,6.91291e-07,115000.0,24.9,54948.05227956,54948.05690919,ivo://eso.org/origfile?HARPS.2009-04-27T01:15:16.954_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:04:27.557&eso_download=file,ADP.2014-09-23T11:04:27.557
HARPS,SW1355-3209,208.93193,-32.15788,0.999972,3.78149e-07,6.91289e-07,115000.0,25.0,54948.18819396,54948.19282359,ivo://eso.org/origfile?HARPS.2009-04-27T04:30:59.958_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:04:28.757&eso_download=file,ADP.2014-09-23T11:04:28.757
HARPS,SW1355-3209,208.9328,-32.16152,0.999972,3.78149e-07,6.91288e-07,115000.0,52.3,54948.31600398,54948.33683731,ivo://eso.org/origfile?HARPS.2009-04-27T07:35:02.744_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:04:51.180&eso_download=file,ADP.2014-09-23T11:04:51.180
HARPS,SW1355-3209,208.9325,-32.15853,0.999972,3.7815e-07,6.91291e-07,115000.0,25.0,54948.06234874,54948.06697837,ivo://eso.org/origfile?HARPS.2009-04-27T01:29:46.931_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:05:30.470&eso_download=file,ADP.2014-09-23T11:05:30.470
HARPS,SW1355-3209,208.93195,-32.15787,0.999972,3.78149e-07,6.91289e-07,115000.0,23.4,54948.17307797,54948.1777076,ivo://eso.org/origfile?HARPS.2009-04-27T04:09:13.937_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:05:39.980&eso_download=file,ADP.2014-09-23T11:05:39.980
HARPS,SW1355-3209,208.9319,-32.15792,0.999972,3.78151e-07,6.91289e-07,115000.0,21.8,54948.16804344,54948.17267307,ivo://eso.org/origfile?HARPS.2009-04-27T04:01:58.953_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:05:44.613&eso_download=file,ADP.2014-09-23T11:05:44.613
HARPS,SW1355-3209,208.92712,-32.15819,0.999972,3.7815e-07,6.91291e-07,115000.0,28.0,54948.0410529,54948.04683994,ivo://eso.org/origfile?HARPS.2009-04-27T00:59:06.971_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:05:56.183&eso_download=file,ADP.2014-09-23T11:05:56.183
HARPS,SW1355-3209,208.93141,-32.1586,0.999972,3.7815e-07,6.91289e-07,115000.0,23.3,54948.12776553,54948.13239516,ivo://eso.org/origfile?HARPS.2009-04-27T03:03:58.942_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:05:58.167&eso_download=file,ADP.2014-09-23T11:05:58.167
HARPS,SW1355-3209,208.93259,-32.16029,0.999972,3.78152e-07,6.91289e-07,115000.0,55.5,54947.29613677,54947.3169701,ivo://eso.org/origfile?HARPS.2009-04-26T07:06:26.217_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:06:00.750&eso_download=file,ADP.2014-09-23T11:06:00.750
HARPS,SW1355-3209,208.93157,-32.15825,0.999972,3.78151e-07,6.91289e-07,115000.0,24.5,54948.14286972,54948.14749935,ivo://eso.org/origfile?HARPS.2009-04-27T03:25:43.944_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:06:03.147&eso_download=file,ADP.2014-09-23T11:06:03.147
HARPS,SW1355-3209,208.93171,-32.158,0.999972,3.78149e-07,6.91289e-07,115000.0,24.3,54948.20331088,54948.20794051,ivo://eso.org/origfile?HARPS.2009-04-27T04:52:46.060_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-23T11:06:13.940&eso_download=file,ADP.2014-09-23T11:06:13.940
