COLLECTION,TARGETNAME,s_ra,s_dec,APERTURE,em_min,em_max,SPECRP,SNR,t_min,t_max,CREATORDID,access_url,dp_id
HARPS,SW1101-2351,165.397282,-23.8621,0.999972,3.78121e-07,6.91226e-07,115000.0,17.8,56095.02573034,56095.03267479,ivo://eso.org/origfile?HARPS.2012-06-17T00:37:03.101_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:51:05.717&eso_download=file,ADP.2014-09-26T16:51:05.717
HARPS,SW1101-2351,165.398318,-23.85918,0.999972,3.78123e-07,6.9124e-07,115000.0,33.6,56055.04575208,56055.05269645,ivo://eso.org/origfile?HARPS.2012-05-08T01:05:52.980_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:52:31.157&eso_download=file,ADP.2014-09-26T16:52:31.157
HARPS,SW1101-2351,165.39872,-23.85943,0.999972,3.78128e-07,6.9124e-07,115000.0,15.2,56054.05083591,56054.05778028,ivo://eso.org/origfile?HARPS.2012-05-07T01:13:12.223_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:52:42.043&eso_download=file,ADP.2014-09-26T16:52:42.043
HARPS,SW1101-2351,165.39993,-23.8598,0.999972,3.7813999999999997e-07,6.91266e-07,115000.0,33.8,56023.17395254,56023.18089698,ivo://eso.org/origfile?HARPS.2012-04-06T04:10:29.499_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:52:53.260&eso_download=file,ADP.2014-09-26T16:52:53.260
HARPS,SW1101-2351,165.400827,-23.85593,0.999972,3.7814199999999997e-07,6.91268e-07,115000.0,25.1,56021.12498304,56021.13192748,ivo://eso.org/origfile?HARPS.2012-04-04T02:59:58.535_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:52:55.360&eso_download=file,ADP.2014-09-26T16:52:55.360
HARPS,SW1101-2351,165.399399,-23.85975,0.999972,3.7812700000000003e-07,6.912419999999999e-07,115000.0,31.4,56052.04201654,56052.04896091,ivo://eso.org/origfile?HARPS.2012-05-05T01:00:30.229_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:53:01.330&eso_download=file,ADP.2014-09-26T16:53:01.330
HARPS,SW1101-2351,165.400855,-23.85613,0.999972,3.7813999999999997e-07,6.912670000000001e-07,115000.0,32.7,56022.1271547,56022.1340992,ivo://eso.org/origfile?HARPS.2012-04-05T03:03:06.166_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:53:22.780&eso_download=file,ADP.2014-09-26T16:53:22.780
HARPS,SW1101-2351,165.398713,-23.8599,0.999972,3.78123e-07,6.91241e-07,115000.0,33.5,56053.04222559,56053.04917003,ivo://eso.org/origfile?HARPS.2012-05-06T01:00:48.291_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:53:46.123&eso_download=file,ADP.2014-09-26T16:53:46.123
HARPS,SW1101-2351,165.398924,-23.85957,0.999972,3.78119e-07,6.91226e-07,115000.0,25.2,56097.94740777,56097.95435222,ivo://eso.org/origfile?HARPS.2012-06-19T22:44:16.031_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:53:47.757&eso_download=file,ADP.2014-09-26T16:53:47.757
HARPS,SW1101-2351,165.399673,-23.85944,0.999972,3.7813799999999997e-07,6.912649999999999e-07,115000.0,38.7,56024.14216226,56024.14910664,ivo://eso.org/origfile?HARPS.2012-04-07T03:24:42.819_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-26T16:54:51.560&eso_download=file,ADP.2014-09-26T16:54:51.560
HARPS,SW1101-2351,165.400453,-23.86151,0.999972,3.78189e-07,6.91337e-07,115000.0,35.3,56609.35513693,56609.36555361,ivo://eso.org/origfile?HARPS.2013-11-13T08:31:23.831_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-10-06T10:04:50.510&eso_download=file,ADP.2014-10-06T10:04:50.510
HARPS,SW1101-2351,165.398282,-23.8609,0.999972,3.78159e-07,6.91284e-07,115000.0,36.3,56736.22641053,56736.23682721,ivo://eso.org/origfile?HARPS.2014-03-20T05:26:01.870_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-10-07T08:33:48.587&eso_download=file,ADP.2014-10-07T08:33:48.587
