COLLECTION,TARGETNAME,s_ra,s_dec,APERTURE,em_min,em_max,SPECRP,SNR,t_min,t_max,CREATORDID,access_url,dp_id
HARPS,OGLE-100225064,166.97989,-61.14759,0.999972,3.78179e-07,6.91323e-07,115000.0,11.0,53758.31212489,53758.35379156,ivo://eso.org/origfile?HARPS.2006-01-23T07:29:27.590_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-09-16T11:04:13.167&eso_download=file,ADP.2014-09-16T11:04:13.167
HARPS,OGLE-SR-25064,166.97785,-61.14648,0.999972,3.78165e-07,6.912949999999999e-07,115000.0,4.3,53467.15416805,53467.16805695,ivo://eso.org/origfile?HARPS.2005-04-07T03:42:00.120_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2014-10-02T10:02:06.050&eso_download=file,ADP.2014-10-02T10:02:06.050
