COLLECTION,TARGETNAME,s_ra,s_dec,APERTURE,em_min,em_max,SPECRP,SNR,t_min,t_max,CREATORDID,access_url,dp_id
HARPS,HATS699-001,192.192023,-47.61339,0.999972,3.78215e-07,6.9133e-07,115000.0,18.1,57804.1733302,57804.18721907,ivo://eso.org/origfile?HARPS.2017-02-20T04:09:35.729_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-02-21T01:03:25.776&eso_download=file,ADP.2017-02-21T01:03:25.776
HARPS,HATS699-001,192.190935,-47.61462,0.999972,3.7819e-07,6.91337e-07,115000.0,11.7,57067.2872308,57067.29764749,ivo://eso.org/origfile?HARPS.2015-02-14T06:53:36.741_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-02-14T23:55:27.107&eso_download=file,ADP.2015-02-14T23:55:27.107
HARPS,HATS-17,192.191314,-47.61443,0.999972,3.7819e-07,6.91288e-07,115000.0,22.1,57495.05459248,57495.06848135,ivo://eso.org/origfile?HARPS.2016-04-17T01:18:36.790_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2016-04-20T08:25:54.704&eso_download=file,ADP.2016-04-20T08:25:54.704
HARPS,HATS699-001,192.19131,-47.61406,0.999972,3.78211e-07,6.913289999999999e-07,115000.0,16.0,57805.16688049,57805.18076936,ivo://eso.org/origfile?HARPS.2017-02-21T04:00:18.474_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-02-22T01:01:50.859&eso_download=file,ADP.2017-02-22T01:01:50.859
HARPS,HATS699-001,192.190948,-47.61459,0.999972,3.7818799999999997e-07,6.91281e-07,115000.0,18.8,57867.2176198,57867.23150867,ivo://eso.org/origfile?HARPS.2017-04-24T05:13:22.351_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-04-25T01:02:26.935&eso_download=file,ADP.2017-04-25T01:02:26.935
HARPS,HATS699-001,192.192854,-47.61411,0.999972,3.78185e-07,6.912799999999999e-07,115000.0,15.3,57869.0361745,57869.05006337,ivo://eso.org/origfile?HARPS.2017-04-26T00:52:05.477_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-04-27T01:02:16.835&eso_download=file,ADP.2017-04-27T01:02:16.835
HARPS,HATS699-001,192.190348,-47.61717,0.999972,3.78211e-07,6.913289999999999e-07,115000.0,16.2,57805.12122677,57805.13511564,ivo://eso.org/origfile?HARPS.2017-02-21T02:54:33.993_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-02-22T01:01:50.831&eso_download=file,ADP.2017-02-22T01:01:50.831
HARPS,HATS699-001,192.191798,-47.61573,0.999972,3.78211e-07,6.913289999999999e-07,115000.0,22.0,57805.23034887,57805.24423774,ivo://eso.org/origfile?HARPS.2017-02-21T05:31:42.142_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-02-22T01:01:50.821&eso_download=file,ADP.2017-02-22T01:01:50.821
HARPS,HATS699-001,192.192842,-47.61532,0.999972,3.78212e-07,6.913289999999999e-07,115000.0,19.3,57805.21552801,57805.22941688,ivo://eso.org/origfile?HARPS.2017-02-21T05:10:21.620_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-02-22T01:01:50.879&eso_download=file,ADP.2017-02-22T01:01:50.879
HARPS,HATS699-001,192.191023,-47.61542,0.999972,3.78213e-07,6.9133e-07,115000.0,19.7,57804.24013846,57804.25402733,ivo://eso.org/origfile?HARPS.2017-02-20T05:45:47.963_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-02-21T01:03:25.838&eso_download=file,ADP.2017-02-21T01:03:25.838
HARPS,HATS699-001,192.191022,-47.61566,0.999972,3.78209e-07,6.913289999999999e-07,115000.0,20.0,57805.24484447,57805.25873334,ivo://eso.org/origfile?HARPS.2017-02-21T05:52:34.562_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-02-22T01:01:50.829&eso_download=file,ADP.2017-02-22T01:01:50.829
HARPS,HATS699-001,192.190362,-47.61542,0.999972,3.78209e-07,6.913289999999999e-07,115000.0,18.3,57805.26002033,57805.2739092,ivo://eso.org/origfile?HARPS.2017-02-21T06:14:25.757_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-02-22T01:01:50.839&eso_download=file,ADP.2017-02-22T01:01:50.839
HARPS,HATS699-001,192.190492,-47.61518,0.999972,3.78211e-07,6.913289999999999e-07,115000.0,17.8,57805.15031289,57805.16420176,ivo://eso.org/origfile?HARPS.2017-02-21T03:36:27.034_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-02-22T01:01:50.851&eso_download=file,ADP.2017-02-22T01:01:50.851
HARPS,HATS699-001,192.190277,-47.61506,0.999972,3.7821e-07,6.913289999999999e-07,115000.0,8.9,57806.28519926,57806.29908813,ivo://eso.org/origfile?HARPS.2017-02-22T06:50:41.216_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-02-23T01:02:04.548&eso_download=file,ADP.2017-02-23T01:02:04.548
HARPS,HATS699-001,192.190518,-47.61616,0.999972,3.7821e-07,6.913289999999999e-07,115000.0,17.5,57805.13589114,57805.14978001,ivo://eso.org/origfile?HARPS.2017-02-21T03:15:40.994_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-02-22T01:01:50.843&eso_download=file,ADP.2017-02-22T01:01:50.843
HARPS,HATS-17,192.188604,-47.61533,0.999972,3.7820299999999996e-07,6.91311e-07,115000.0,20.1,57468.07459822,57468.08848709,ivo://eso.org/origfile?HARPS.2016-03-21T01:47:25.286_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2016-03-22T01:02:01.853&eso_download=file,ADP.2016-03-22T01:02:01.853
HARPS,HATS-17,192.187613,-47.61539,0.999972,3.78187e-07,6.91284e-07,115000.0,20.6,57498.15102258,57498.16491145,ivo://eso.org/origfile?HARPS.2016-04-20T03:37:28.351_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2016-04-21T08:33:44.827&eso_download=file,ADP.2016-04-21T08:33:44.827
HARPS,HATS-17,192.189258,-47.61535,0.999972,3.78182e-07,6.91278e-07,115000.0,10.5,57505.2613366,57505.27522547,ivo://eso.org/origfile?HARPS.2016-04-27T06:16:19.482_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2016-04-28T01:02:43.799&eso_download=file,ADP.2016-04-28T01:02:43.799
HARPS,HATS-17,192.189883,-47.61905,0.999972,3.78193e-07,6.91286e-07,115000.0,13.5,57495.35659341,57495.37048228,ivo://eso.org/origfile?HARPS.2016-04-17T08:33:29.671_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2016-04-20T08:25:54.770&eso_download=file,ADP.2016-04-20T08:25:54.770
HARPS,HATS699-001,192.189616,-47.61935,0.999972,3.78221e-07,6.9133e-07,115000.0,16.0,57804.10880646,57804.12269533,ivo://eso.org/origfile?HARPS.2017-02-20T02:36:40.878_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-02-21T01:03:25.868&eso_download=file,ADP.2017-02-21T01:03:25.868
HARPS,HATS699-001,192.189271,-47.61903,0.999972,3.78217e-07,6.9133e-07,115000.0,13.8,57805.10646229,57805.12035116,ivo://eso.org/origfile?HARPS.2017-02-21T02:33:18.342_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2017-02-22T01:01:50.827&eso_download=file,ADP.2017-02-22T01:01:50.827
