COLLECTION,TARGETNAME,s_ra,s_dec,APERTURE,em_min,em_max,SPECRP,SNR,t_min,t_max,CREATORDID,access_url,dp_id
HARPS,HATS610-015,174.009698,-29.54259,0.999972,3.78179e-07,6.91325e-07,115000.0,9.3,57072.23408338,57072.2514445,ivo://eso.org/origfile?HARPS.2015-02-19T05:37:04.804_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-02-19T23:55:24.080&eso_download=file,ADP.2015-02-19T23:55:24.080
HARPS,HATS610-015,174.007454,-29.54103,0.999972,3.78154e-07,6.912770000000001e-07,115000.0,3.6,57119.16706404,57119.1740085,ivo://eso.org/origfile?HARPS.2015-04-07T04:00:34.333_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-15T08:03:54.110&eso_download=file,ADP.2015-04-15T08:03:54.110
HARPS,HATS610-015,174.008151,-29.54137,0.999972,3.78154e-07,6.91278e-07,115000.0,5.2,57118.15137462,57118.16179129,ivo://eso.org/origfile?HARPS.2015-04-06T03:37:58.767_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-15T08:03:54.463&eso_download=file,ADP.2015-04-15T08:03:54.463
HARPS,HATS610-015,174.007388,-29.54172,0.999972,3.78151e-07,6.912759999999999e-07,115000.0,5.2,57120.11924887,57120.12619333,ivo://eso.org/origfile?HARPS.2015-04-08T02:51:43.102_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2015-04-15T08:03:55.817&eso_download=file,ADP.2015-04-15T08:03:55.817
