COLLECTION,TARGETNAME,s_ra,s_dec,APERTURE,em_min,em_max,SPECRP,SNR,t_min,t_max,CREATORDID,access_url,dp_id
HARPS,HD110113,190.035907,-44.31361,0.999972,3.7815499999999996e-07,6.91234e-07,115000.0,42.9,58655.03802229,58655.0588556,ivo://eso.org/origfile?HARPS.2019-06-21T00:54:45.126_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-06-22T01:17:15.237&eso_download=file,ADP.2019-06-22T01:17:15.237
HARPS,HD110113,190.033549,-44.3155,0.999972,3.7815499999999996e-07,6.91234e-07,115000.0,42.6,58655.1050944,58655.12592771,ivo://eso.org/origfile?HARPS.2019-06-21T02:31:20.156_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-06-22T01:17:15.243&eso_download=file,ADP.2019-06-22T01:17:15.243
HARPS,HD110113,190.034221,-44.31571,0.999972,3.78153e-07,6.912329999999999e-07,115000.0,36.3,58656.10257722,58656.12341053,ivo://eso.org/origfile?HARPS.2019-06-22T02:27:42.672_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-06-23T01:13:00.093&eso_download=file,ADP.2019-06-23T01:13:00.093
HARPS,HD110113,190.036179,-44.31232,0.999972,3.7815699999999996e-07,6.912329999999999e-07,115000.0,61.3,58657.0129384,58657.03377171,ivo://eso.org/origfile?HARPS.2019-06-23T00:18:37.878_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-06-24T01:13:58.993&eso_download=file,ADP.2019-06-24T01:13:58.993
HARPS,HD110113,190.032611,-44.31428,0.999972,3.7815699999999996e-07,6.912329999999999e-07,115000.0,58.4,58657.09382014,58657.11465345,ivo://eso.org/origfile?HARPS.2019-06-23T02:15:06.060_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-06-24T01:13:59.001&eso_download=file,ADP.2019-06-24T01:13:59.001
HARPS,HD110113,190.033113,-44.31434,0.999972,3.78153e-07,6.91232e-07,115000.0,60.5,58658.08290821,58658.10374152,ivo://eso.org/origfile?HARPS.2019-06-24T01:59:23.269_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-06-25T01:09:28.254&eso_download=file,ADP.2019-06-25T01:09:28.254
HARPS,HD110113,190.034841,-44.31294,0.999972,3.78153e-07,6.91231e-07,115000.0,59.6,58661.05368807,58661.07452138,ivo://eso.org/origfile?HARPS.2019-06-27T01:17:18.649_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-06-28T01:04:37.522&eso_download=file,ADP.2019-06-28T01:04:37.522
HARPS,HD110113,190.035998,-44.31206,0.999972,3.78152e-07,6.91231e-07,115000.0,66.8,58664.01960051,58664.04043382,ivo://eso.org/origfile?HARPS.2019-06-30T00:28:13.484_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-07-01T01:09:21.117&eso_download=file,ADP.2019-07-01T01:09:21.117
HARPS,HD110113,190.035373,-44.31509,0.999972,3.78152e-07,6.9123e-07,115000.0,54.8,58664.11670318,58664.13753649,ivo://eso.org/origfile?HARPS.2019-06-30T02:48:03.155_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-07-01T01:09:21.129&eso_download=file,ADP.2019-07-01T01:09:21.129
HARPS,HD110113,190.032643,-44.31323,0.999972,3.78154e-07,6.9123e-07,115000.0,60.7,58666.05578783,58666.07662114,ivo://eso.org/origfile?HARPS.2019-07-02T01:20:20.069_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2019-07-03T01:14:53.901&eso_download=file,ADP.2019-07-03T01:14:53.901
